1	0
2	149
3	324
4	408
5	576
6	659
7	826
8	909
9	1075
10	1158
11	1324
12	1407
13	1573
14	1656
15	1822
16	1905
17	2071
18	2154
19	2320
20	2402
21	2568
22	2651
23	2817
24	2900
25	3066
26	3149
27	3315
28	3397
29	3563
30	3646
31	3812
32	3895
33	4061
34	4144
35	4309
36	4392
37	4558
38	4641
39	4807
40	4890
41	5056
42	5138
43	5304
44	5387
45	5553
46	5636
47	5802
48	5885
49	6050
50	6133
51	6299
52	6382
53	6548
54	6631
55	6796
56	6879
57	7045
58	7128
59	7294
60	7377
