1	0
2	412
3	611
4	652
5	725
6	735
7	776
8	777
9	805
10	803
11	823
12	820
13	836
14	832
15	845
16	842
17	852
18	849
19	858
20	855
21	863
22	859
23	867
24	863
25	870
26	867
27	873
28	870
29	875
30	872
31	877
32	874
33	879
34	876
35	880
36	878
37	882
38	879
39	883
40	881
41	884
42	882
43	885
44	883
45	886
46	884
47	887
48	885
49	888
50	886
51	889
52	887
53	890
54	888
55	890
56	888
57	891
58	889
59	891
60	890
